DepartureDate	DepartureYear	DepartureMonth	DepartureDay	FlightNumber	DepartureAirport	ArrivalAirport	Route	ActualFlightTime	ActualTotalFuel	ActualTOW	FLownPassengers	BagsCount	FlightBagsWeight
06/10/2016	2016	10	6	5184	FKB	PMI	FKB-PMI	115	4770	65086	178	58	750
06/10/2016	2016	10	6	5212	RAK	BVA	RAK-BVA	182	7977	68061	174	73	949
06/10/2016	2016	10	6	5317	MAD	SCQ	MAD-SCQ	54	2530	65594	175	22	290
06/10/2016	2016	10	6	5346	DUB	KTW	DUB-KTW	154	6240	64904	172	96	1248
06/10/2016	2016	10	6	5550	CGN	BGY	CGN-BGY	67	3090	64469	149	20	260
06/10/2016	2016	10	6	5579	EDI	ALC	EDI-ALC	160	6540	66610	176	52	680
06/10/2016	2016	10	6	5709	RAK	HHN	RAK-HHN	200	8630	70800	178	83	1130
06/10/2016	2016	10	6	5718	WMI	BLQ	WMI-BLQ	105	4220	63834	169	44	570
06/10/2016	2016	10	6	5776	DUB	GLA	DUB-GLA	36	1640	60206	157	14	182
06/10/2016	2016	10	6	5896	RAK	EIN	RAK-EIN	205	8938	70074	175	89	1190
06/10/2016	2016	10	6	5909	VLC	HHN	VLC-HHN	117	4710	(null)	105	24	310
06/10/2016	2016	10	6	5911	TFS	HHN	TFS-HHN	253	10830	(null)	152	75	970
06/10/2016	2016	10	6	5995	MAD	STN	MAD-STN	125	5240	64360	159	37	480
06/10/2016	2016	10	6	5998	STN	MAD	STN-MAD	119	5273	65322	149	11	410
06/10/2016	2016	10	6	6025	OTP	ATH	OTP-ATH	80	3640	63018	152	(null)	(null)
06/10/2016	2016	10	6	6041	CRL	TGD	CRL-TGD	127	5420	66392	162	67	450
06/10/2016	2016	10	6	6212	NRN	ALC	NRN-ALC	134	6050	66628	179	42	550
06/10/2016	2016	10	6	6219	PMI	NRN	PMI-NRN	120	5199	65648	167	95	1240
06/10/2016	2016	10	6	6241	NRN	EDI	NRN-EDI	76	3420	63163	174	57	740
06/10/2016	2016	10	6	6317	MRS	CRL	MRS-CRL	79	3433	61403	147	36	470
06/10/2016	2016	10	6	6341	BCN	FCO	BCN-FCO	76	3360	63181	171	18	230
06/10/2016	2016	10	6	6355	BCN	BVA	BCN-BVA	102	4650	65249	167	31	400
06/10/2016	2016	10	6	6362	BCN	PMI	BCN-PMI	41	2040	59553	143	9	120
06/10/2016	2016	10	6	6385	SDR	BCN	SDR-BCN	49	2400	64777	178	26	340
06/10/2016	2016	10	6	6406	HAM	SOF	HAM-SOF	125	5260	63217	145	(null)	(null)
06/10/2016	2016	10	6	6414	ZAD	NRN	ZAD-NRN	94	4310	65503	174	76	990
06/10/2016	2016	10	6	6532	OPO	MRS	OPO-MRS	96	4510	66537	175	45	590
06/10/2016	2016	10	6	6655	BOD	EDI	BOD-EDI	109	4493	60369	121	28	370
06/10/2016	2016	10	6	6657	PMI	EDI	PMI-EDI	167	7188	67843	173	79	1030
06/10/2016	2016	10	6	6729	KRK	CRL	KRK-CRL	101	3900	62709	174	17	220
06/10/2016	2016	10	6	6882	MAH	BCN	MAH-BCN	36	1732	61694	173	25	330
06/10/2016	2016	10	6	6932	CRL	RBA	CRL-RBA	163	7040	69693	176	127	1000
06/10/2016	2016	10	6	7003	LPA	SCQ	LPA-SCQ	141	5700	66337	173	48	620
06/10/2016	2016	10	6	7025	CIA	WMI	CIA-WMI	108	4702	64596	176	26	340
06/10/2016	2016	10	6	7026	WMI	CIA	WMI-CIA	110	4939	66537	181	31	400
06/10/2016	2016	10	6	7035	FAO	DUB	FAO-DUB	154	6650	67625	172	53	700
06/10/2016	2016	10	6	7040	FCO	SUF	FCO-SUF	45	2399	61585	163	15	200
06/10/2016	2016	10	6	7054	DUB	AGP	DUB-AGP	146	6458	66755	175	95	1235
06/10/2016	2016	10	6	7063	ALC	DUB	ALC-DUB	159	7226	68659	180	63	820
06/10/2016	2016	10	6	7129	FUE	DUB	FUE-DUB	229	9881	71108	169	83	1080
06/10/2016	2016	10	6	7188	CIA	BOD	CIA-BOD	105	4630	66102	181	38	490
06/10/2016	2016	10	6	7198	HAM	PMI	HAM-PMI	138	5900	68061	177	(null)	(null)
06/10/2016	2016	10	6	7210	IBZ	VLC	IBZ-VLC	33	1533	62419	178	20	260
06/10/2016	2016	10	6	7222	VLC	SCQ	VLC-SCQ	73	3410	65902	174	25	330
06/10/2016	2016	10	6	7411	FAO	EIN	FAO-EIN	165	7160	69095	182	60	780
06/10/2016	2016	10	6	7522	ALC	EIN	ALC-EIN	139	6140	68768	168	25	330
06/10/2016	2016	10	6	7544	MAN	BCN	MAN-BCN	115	5143	66972	181	43	560
06/10/2016	2016	10	6	7592	MLA	FCO	MLA-FCO	85	3740	65576	178	55	720
06/10/2016	2016	10	6	7724	SVQ	LPA	SVQ-LPA	119	5070	65086	176	40	520
06/10/2016	2016	10	6	7749	CAG	BGY	CAG-BGY	64	2810	62945	178	19	250
06/10/2016	2016	10	6	7783	AGP	MRS	AGP-MRS	103	4460	67172	185	86	1120
06/10/2016	2016	10	6	8012	WMI	DUB	WMI-DUB	146	6072	67426	182	40	520
06/10/2016	2016	10	6	8023	CRL	CCF	CRL-CCF	84	3590	62437	132	42	550
06/10/2016	2016	10	6	8098	RBA	BVA	RBA-BVA	157	7080	67771	176	67	870
06/10/2016	2016	10	6	8137	IBZ	BCN	IBZ-BCN	40	1650	62800	172	46	600
06/10/2016	2016	10	6	8140	IBZ	BCN	IBZ-BCN	36	1630	62056	176	27	350
06/10/2016	2016	10	6	8142	LTN	NOC	LTN-NOC	65	2900	64415	170	41	530
06/10/2016	2016	10	6	8143	NOC	LTN	NOC-LTN	67	2960	62111	160	28	370
06/10/2016	2016	10	6	8154	TPS	PMF	TPS-PMF	77	3200	63616	182	17	220
06/10/2016	2016	10	6	8155	PMF	TPS	PMF-TPS	67	2930	63326	183	19	250
06/10/2016	2016	10	6	8289	ACE	STN	ACE-STN	235	10163	69693	160	89	1160
06/10/2016	2016	10	6	8354	BUD	STN	BUD-STN	128	5520	65757	184	22	280
06/10/2016	2016	10	6	8357	BUD	MAN	BUD-MAN	157	6540	67462	185	57	740
06/10/2016	2016	10	6	8363	STN	SVQ	STN-SVQ	137	5660	65757	172	38	390
06/10/2016	2016	10	6	8405	STN	WRO	STN-WRO	108	5040	68061	173	27	340
06/10/2016	2016	10	6	8411	BUD	BGY	BUD-BGY	73	3270	64197	179	45	580
06/10/2016	2016	10	6	8446	BUD	STN	BUD-STN	126	5328	65848	181	39	510
06/10/2016	2016	10	6	8491	HHN	OPO	HHN-OPO	131	5632	65304	172	34	440
06/10/2016	2016	10	6	8494	STN	HHN	STN-HHN	62	2800	64179	176	35	460
06/10/2016	2016	10	6	8523	RYG	RIX	RYG-RIX	84	3580	64197	172	38	490
06/10/2016	2016	10	6	8552	FMM	PMI	FMM-PMI	109	4430	65648	177	70	910
06/10/2016	2016	10	6	8559	SXF	DUB	SXF-DUB	120	5220	65666	166	42	540
06/10/2016	2016	10	6	8704	BRI	TSF	BRI-TSF	67	2910	63163	181	13	170
06/10/2016	2016	10	6	8731	CIY	MXP	CIY-MXP	100	4170	64324	177	33	(null)
06/10/2016	2016	10	6	8737	MXP	STN	MXP-STN	92	3909	62619	158	26	340
06/10/2016	2016	10	6	8742	MLA	BOH	MLA-BOH	197	8560	70510	186	89	1160
06/10/2016	2016	10	6	8743	BOH	MLA	BOH-MLA	166	7451	69748	180	97	1280
06/10/2016	2016	10	6	8747	LRH	STN	LRH-STN	74	3269	61929	161	39	500
06/10/2016	2016	10	6	8782	ORK	GDN	ORK-GDN	162	6810	67390	176	41	530
06/10/2016	2016	10	6	8806	BGY	FUE	BGY-FUE	232	9850	71852	181	82	1070
06/10/2016	2016	10	6	8822	SNN	KUN	SNN-KUN	190	7750	67625	182	43	560
06/10/2016	2016	10	6	8869	TUF	STN	TUF-STN	65	2500	64923	81	(null)	(null)
06/10/2016	2016	10	6	9055	FKB	ALC	FKB-ALC	133	5370	65013	170	49	640
06/10/2016	2016	10	6	9061	BGY	TPS	BGY-TPS	77	3590	67335	177	20	260
06/10/2016	2016	10	6	9072	ALC	MAN	ALC-MAN	155	6780	66301	169	49	640
06/10/2016	2016	10	6	9112	TRN	BCN	TRN-BCN	77	3250	62329	155	18	230
06/10/2016	2016	10	6	9116	BVA	BTS	BVA-BTS	100	4600	62419	120	19	250
06/10/2016	2016	10	6	9138	OPO	DLE	OPO-DLE	105	4920	67898	174	48	620
06/10/2016	2016	10	6	9142	STN	FAO	STN-FAO	141	6370	67607	171	106	1369
06/10/2016	2016	10	6	9145	BCN	LPL	BCN-LPL	138	6444	66374	177	67	870
06/10/2016	2016	10	6	9162	BCN	BHX	BCN-BHX	127	5710	66464	176	66	860
06/10/2016	2016	10	6	9185	EMA	ALC	EMA-ALC	128	5910	66864	182	75	980
06/10/2016	2016	10	6	9253	STN	IBZ	STN-IBZ	126	5980	68678	178	44	570
06/10/2016	2016	10	6	9336	BRS	GRO	BRS-GRO	98	4412	66047	174	(null)	(null)
06/10/2016	2016	10	6	9398	VNO	CIA	VNO-CIA	136	5936	67426	188	36	470
06/10/2016	2016	10	6	9406	IBZ	EMA	IBZ-EMA	142	6020	68315	184	95	1240
06/10/2016	2016	10	6	9429	BGY	DUB	BGY-DUB	132	5709	67553	184	51	680
06/10/2016	2016	10	6	9434	DUB	CIA	DUB-CIA	152	7010	68460	170	69	897
06/10/2016	2016	10	6	9672	NRN	CIA	NRN-CIA	103	4590	65557	180	42	550
06/10/2016	2016	10	6	9716	KRK	NYO	KRK-NYO	90	3790	63635	169	26	340
06/10/2016	2016	10	6	9795	FCO	MRS	FCO-MRS	62	2900	64378	170	30	390
06/10/2016	2016	10	6	9796	MRS	FCO	MRS-FCO	60	2600	62746	168	26	340
06/10/2016	2016	10	6	9834	HHN	VLC	HHN-VLC	114	5190	67226	186	76	980
06/10/2016	2016	10	6	9866	HHN	PMI	HHN-PMI	105	4480	66211	186	75	980
06/10/2016	2016	10	6	9867	PMI	HHN	PMI-HHN	116	4660	61022	130	65	850
06/10/2016	2016	10	6	9896	ORK	LPL	ORK-LPL	50	2110	56977	113	13	(null)
06/10/2016	2016	10	6	9908	DUB	PSA	DUB-PSA	138	6181	67589	181	98	1274
06/10/2016	2016	10	6	9998	PMI	DUB	PMI-DUB	156	7020	68587	185	81	1050
06/10/2016	2016	10	6	14	ATH	STN	ATH-STN	206	9383	70201	181	45	590
06/10/2016	2016	10	6	24	MAD	GRO	MAD-GRO	60	2260	48107	(null)	(null)	(null)
06/10/2016	2016	10	6	39	LIG	MAN	LIG-MAN	86	3670	63961	170	41	530
06/10/2016	2016	10	6	108	SNN	STN	SNN-STN	66	2853	59499	131	22	280
06/10/2016	2016	10	6	114	DUB	LGW	DUB-LGW	70	3040	62002	162	35	455
06/10/2016	2016	10	6	120	DUB	LGW	DUB-LGW	74	2910	(null)	88	5	65
06/10/2016	2016	10	6	132	SXF	BCN	SXF-BCN	150	6300	66991	176	37	480
06/10/2016	2016	10	6	144	SXF	STN	SXF-STN	85	3480	59807	134	13	170
06/10/2016	2016	10	6	163	BRU	SXF	BRU-SXF	68	3140	64578	163	14	160
06/10/2016	2016	10	6	172	DUB	NCL	DUB-NCL	47	2236	55272	96	14	182
06/10/2016	2016	10	6	174	DUB	NCL	DUB-NCL	47	1970	57304	115	22	286
06/10/2016	2016	10	6	183	SXF	CGN	SXF-CGN	49	2190	61694	159	9	120
06/10/2016	2016	10	6	198	SXF	BTS	SXF-BTS	55	2750	64052	146	22	290
06/10/2016	2016	10	6	206	DUB	STN	DUB-STN	56	2460	60351	146	19	247
06/10/2016	2016	10	6	212	STN	DUB	STN-DUB	63	2675	62528	170	9	120
06/10/2016	2016	10	6	245	BCN	VGO	BCN-VGO	97	4740	68823	183	31	400
06/10/2016	2016	10	6	293	STN	DUB	STN-DUB	50	2422	63308	177	20	260
06/10/2016	2016	10	6	294	DUB	STN	DUB-STN	59	2780	62129	167	36	468
06/10/2016	2016	10	6	328	OTP	SXF	OTP-SXF	110	4500	63109	154	(null)	(null)
06/10/2016	2016	10	6	446	DUB	LPL	DUB-LPL	31	1490	58864	132	15	195
06/10/2016	2016	10	6	447	LPL	DUB	LPL-DUB	41	1830	62836	174	35	460
06/10/2016	2016	10	6	507	BRS	DUB	BRS-DUB	44	2160	62818	174	38	500
06/10/2016	2016	10	6	536	DUB	EMA	DUB-EMA	41	1990	61857	171	45	585
06/10/2016	2016	10	6	555	MAN	DUB	MAN-DUB	40	1986	61258	160	25	330
06/10/2016	2016	10	6	668	DUB	BHX	DUB-BHX	41	1420	54311	92	8	169
06/10/2016	2016	10	6	670	DUB	BHX	DUB-BHX	38	1880	(null)	174	50	650
06/10/2016	2016	10	6	691	PIK	ALC	PIK-ALC	158	6830	65666	167	45	580
06/10/2016	2016	10	6	702	KIR	STN	KIR-STN	79	3120	56234	94	(null)	(null)
06/10/2016	2016	10	6	734	BHX	BTS	BHX-BTS	127	5520	66791	177	48	630
06/10/2016	2016	10	6	753	HHN	STN	HHN-STN	61	2640	61712	161	33	430
06/10/2016	2016	10	6	857	RYG	DUB	RYG-DUB	118	4320	59136	122	(null)	(null)
06/10/2016	2016	10	6	973	GOA	STN	GOA-STN	102	4249	64741	172	(null)	(null)
06/10/2016	2016	10	6	1022	WMI	STN	WMI-STN	118	4960	64124	168	23	300
06/10/2016	2016	10	6	1067	SKG	ATH	SKG-ATH	36	1859	61585	162	2	30
06/10/2016	2016	10	6	1085	BLQ	CTA	BLQ-CTA	71	3250	65122	183	38	500
06/10/2016	2016	10	6	1088	CTA	BLQ	CTA-BLQ	84	3784	64197	177	28	370
06/10/2016	2016	10	6	1123	TFS	SCQ	TFS-SCQ	145	6060	66864	184	43	560
06/10/2016	2016	10	6	1134	SXF	BCN	SXF-BCN	132	5773	66120	160	33	430
06/10/2016	2016	10	6	1143	LIS	SXF	LIS-SXF	181	7968	68950	170	(null)	(null)
06/10/2016	2016	10	6	1147	SKG	SXF	SKG-SXF	128	5570	66283	166	92	1200
06/10/2016	2016	10	6	1197	CRL	ATH	CRL-ATH	167	6770	64995	140	42	450
06/10/2016	2016	10	6	1203	PMI	STN	PMI-STN	140	6295	66319	178	61	790
06/10/2016	2016	10	6	1220	ATH	CHQ	ATH-CHQ	35	1870	60805	168	9	120
06/10/2016	2016	10	6	1224	ATH	CHQ	ATH-CHQ	40	1950	63471	155	40	520
06/10/2016	2016	10	6	1240	ATH	RHO	ATH-RHO	43	2310	64161	160	16	210
06/10/2016	2016	10	6	1260	ATH	BGY	ATH-BGY	131	5810	66610	176	39	510
06/10/2016	2016	10	6	1273	BFS	LGW	BFS-LGW	74	2790	60841	160	(null)	(null)
06/10/2016	2016	10	6	1314	AGP	BFS	AGP-BFS	179	7190	68260	177	53	690
06/10/2016	2016	10	6	1326	NOC	TFS	NOC-TFS	244	11116	73303	177	66	860
06/10/2016	2016	10	6	1346	SNN	TFS	SNN-TFS	220	9910	70854	174	73	950
06/10/2016	2016	10	6	1385	PGF	CRL	PGF-CRL	85	3687	63635	173	(null)	(null)
06/10/2016	2016	10	6	1394	STN	RYG	STN-RYG	100	4105	64306	174	84	1090
06/10/2016	2016	10	6	1453	BRU	DUB	BRU-DUB	82	3880	65884	163	44	649
06/10/2016	2016	10	6	1478	SXF	BFS	SXF-BFS	114	4210	58193	107	23	300
06/10/2016	2016	10	6	1556	DUB	MAN	DUB-MAN	38	1818	59716	143	35	455
06/10/2016	2016	10	6	1570	SXF	VNO	SXF-VNO	79	3390	63417	163	23	300
06/10/2016	2016	10	6	1573	SDR	SXF	SDR-SXF	137	6130	68006	188	(null)	(null)
06/10/2016	2016	10	6	1636	NYO	PSA	NYO-PSA	141	6095	64632	151	71	920
06/10/2016	2016	10	6	1652	EMA	DNR	EMA-DNR	52	2320	63798	157	42	550
06/10/2016	2016	10	6	1882	STN	LIS	STN-LIS	138	5870	68224	179	31	400
06/10/2016	2016	10	6	1918	CRL	VLC	CRL-VLC	110	4748	65231	177	73	470
06/10/2016	2016	10	6	1919	VLC	CRL	VLC-CRL	118	5000	64741	169	32	420
06/10/2016	2016	10	6	1924	EMA	MJV	EMA-MJV	140	6180	66501	169	109	1420
06/10/2016	2016	10	6	1925	MJV	EMA	MJV-EMA	159	6984	67970	182	(null)	(null)
06/10/2016	2016	10	6	1965	EIN	DUB	EIN-DUB	81	3610	64106	174	16	210
06/10/2016	2016	10	6	2006	OTP	STN	OTP-STN	176	7500	67589	174	(null)	(null)
06/10/2016	2016	10	6	2050	TSF	CTA	TSF-CTA	76	3400	64324	176	27	350
06/10/2016	2016	10	6	2098	CIA	LIS	CIA-LIS	165	6790	67517	180	29	380
06/10/2016	2016	10	6	2242	MAN	BLQ	MAN-BLQ	118	4970	64777	167	45	560
06/10/2016	2016	10	6	2244	STN	VNO	STN-VNO	148	6600	67607	167	20	260
06/10/2016	2016	10	6	2256	VLC	CGN	VLC-CGN	135	5630	66918	176	66	860
06/10/2016	2016	10	6	2270	BGY	ATH	BGY-ATH	115	4600	61149	120	20	260
06/10/2016	2016	10	6	2368	STN	OSR	STN-OSR	112	5315	66138	174	47	610
06/10/2016	2016	10	6	2374	STN	GDN	STN-GDN	112	5079	66737	176	29	380
06/10/2016	2016	10	6	2404	STN	FMM	STN-FMM	85	3560	55526	69	21	270
06/10/2016	2016	10	6	2405	FMM	STN	FMM-STN	80	3340	61403	150	36	470
06/10/2016	2016	10	6	2435	KRK	STN	KRK-STN	115	5140	65358	179	35	450
06/10/2016	2016	10	6	2573	AGP	SCQ	AGP-SCQ	80	3720	66319	172	31	400
06/10/2016	2016	10	6	2578	VST	AGP	VST-AGP	218	9827	71798	182	(null)	(null)
06/10/2016	2016	10	6	2607	TSF	SXF	TSF-SXF	76	3220	61911	147	32	380
06/10/2016	2016	10	6	2612	STN	SDR	STN-SDR	91	4110	63979	143	14	180
06/10/2016	2016	10	6	2634	STN	ZAZ	STN-ZAZ	101	4900	67244	170	38	390
06/10/2016	2016	10	6	2906	DUB	BRE	DUB-BRE	98	4300	68297	173	104	1352
06/10/2016	2016	10	6	2913	MAD	TFS	MAD-TFS	151	6700	67099	177	37	480
06/10/2016	2016	10	6	2931	BRU	LIS	BRU-LIS	150	6340	67716	184	17	276
06/10/2016	2016	10	6	2936	TSF	BRU	TSF-BRU	81	3270	60061	133	15	200
06/10/2016	2016	10	6	2975	BRU	FCO	BRU-FCO	102	4480	64560	166	42	564
06/10/2016	2016	10	6	2989	CPH	BGY	CPH-BGY	99	4318	65539	181	72	510
06/10/2016	2016	10	6	2991	CPH	BGY	CPH-BGY	100	4320	67426	172	91	930
06/10/2016	2016	10	6	2995	BVA	OUD	BVA-OUD	142	6400	68025	159	58	750
06/10/2016	2016	10	6	3003	CIA	STN	CIA-STN	133	5510	66029	184	39	510
06/10/2016	2016	10	6	3015	CIA	STN	CIA-STN	130	5488	66047	166	33	430
06/10/2016	2016	10	6	3016	CGN	MAD	CGN-MAD	121	5560	66991	177	43	560
06/10/2016	2016	10	6	3031	FCO	CRV	FCO-CRV	56	3340	63635	166	14	180
06/10/2016	2016	10	6	3032	CRV	FCO	CRV-FCO	64	2800	61385	154	11	140
06/10/2016	2016	10	6	3044	GDN	WAW	GDN-WAW	37	1690	61059	141	6	80
06/10/2016	2016	10	6	3067	EIN	MAD	EIN-MAD	120	5637	67462	179	(null)	(null)
06/10/2016	2016	10	6	3072	STN	CIA	STN-CIA	124	5723	66827	175	25	330
06/10/2016	2016	10	6	3144	TPS	WMI	TPS-WMI	143	6100	67009	178	75	980
06/10/2016	2016	10	6	3173	ACE	EMA	ACE-EMA	241	10526	71399	173	87	1130
06/10/2016	2016	10	6	3205	CIA	MAN	CIA-MAN	151	6680	66809	173	42	690
06/10/2016	2016	10	6	3208	MAN	AGP	MAN-AGP	149	6485	67825	178	41	530
06/10/2016	2016	10	6	3234	MAN	EIN	MAN-EIN	64	2650	57884	87	15	190
06/10/2016	2016	10	6	3235	EIN	MAN	EIN-MAN	61	2652	59081	138	23	300
06/10/2016	2016	10	6	3452	LTN	MJV	LTN-MJV	126	5700	68242	176	43	560
06/10/2016	2016	10	6	3453	MJV	LTN	MJV-LTN	142	5751	65775	172	48	620
06/10/2016	2016	10	6	3473	RZE	LTN	RZE-LTN	128	5288	65086	180	28	360
06/10/2016	2016	10	6	3632	STN	BRE	STN-BRE	62	3000	63290	131	26	340
06/10/2016	2016	10	6	3658	BRE	AGP	BRE-AGP	167	6960	(null)	176	70	910
06/10/2016	2016	10	6	3698	BVA	KRK	BVA-KRK	112	4816	64578	166	17	230
06/10/2016	2016	10	6	3843	REU	STN	REU-STN	118	4999	66138	177	68	880
06/10/2016	2016	10	6	3884	LTN	MLA	LTN-MLA	179	8050	70256	179	93	1480
06/10/2016	2016	10	6	3885	MLA	LTN	MLA-LTN	183	8300	69965	186	65	850
06/10/2016	2016	10	6	3957	OTP	CIA	OTP-CIA	104	4660	65412	178	30	390
06/10/2016	2016	10	6	3967	CGN	CIA	CGN-CIA	93	4168	64306	163	(null)	(null)
06/10/2016	2016	10	6	3977	DUB	BCN	DUB-BCN	122	5710	66755	173	74	962
06/10/2016	2016	10	6	3990	BLQ	OTP	BLQ-OTP	98	4170	63852	166	28	360
06/10/2016	2016	10	6	3991	OTP	BLQ	OTP-BLQ	117	4825	62746	151	(null)	(null)
06/10/2016	2016	10	6	4016	PSR	BGY	PSR-BGY	47	2300	61911	168	13	170
06/10/2016	2016	10	6	4036	PSR	BGY	PSR-BGY	52	2300	62238	176	7	90
06/10/2016	2016	10	6	4053	EMA	WMI	EMA-WMI	131	5200	64106	169	50	650
06/10/2016	2016	10	6	4055	BVA	WMI	BVA-WMI	113	5080	64487	167	19	250
06/10/2016	2016	10	6	4117	MJV	MAN	MJV-MAN	161	6993	68532	183	48	620
06/10/2016	2016	10	6	4235	BGY	BVA	BGY-BVA	74	3080	60642	142	20	260
06/10/2016	2016	10	6	4331	TFS	MAN	TFS-MAN	249	11120	73557	182	82	1070
06/10/2016	2016	10	6	4406	DLE	RAK	DLE-RAK	169	7270	69040	173	79	1030
06/10/2016	2016	10	6	4536	EIN	BGY	EIN-BGY	74	3306	63870	174	38	490
06/10/2016	2016	10	6	4631	BGY	VLC	BGY-VLC	98	4100	65158	177	33	430
06/10/2016	2016	10	6	4659	BRI	BGY	BRI-BGY	70	3230	63725	178	7	90
06/10/2016	2016	10	6	4702	BGY	OPO	BGY-OPO	139	6120	66718	182	35	450
06/10/2016	2016	10	6	4722	BGY	BLL	BGY-BLL	104	4130	61041	124	52	680
06/10/2016	2016	10	6	4741	GLA	WMI	GLA-WMI	149	6450	67371	178	58	760
06/10/2016	2016	10	6	4775	SKG	BGY	SKG-BGY	106	4700	65267	181	47	610
06/10/2016	2016	10	6	4815	CAG	CUF	CAG-CUF	66	3090	65630	182	24	310
06/10/2016	2016	10	6	4852	FCO	CTA	FCO-CTA	52	2540	64360	159	14	180
06/10/2016	2016	10	6	4855	CTA	FCO	CTA-FCO	71	3300	64088	175	40	520
06/10/2016	2016	10	6	4856	FCO	CTA	FCO-CTA	65	3127	64433	179	34	440
06/10/2016	2016	10	6	4903	PMO	FCO	PMO-FCO	61	2550	62709	180	22	290
06/10/2016	2016	10	6	4908	FCO	PMO	FCO-PMO	44	2303	62020	165	(null)	(null)
06/10/2016	2016	10	6	4914	PMO	VRN	PMO-VRN	78	3680	66591	176	26	340
06/10/2016	2016	10	6	4925	KRK	DTM	KRK-DTM	80	3550	63326	170	65	850
06/10/2016	2016	10	6	4947	FMM	PMO	FMM-PMO	94	4100	65195	179	81	1050
06/10/2016	2016	10	6	5009	HHN	NDR	HHN-NDR	165	7620	70619	183	109	1420
06/10/2016	2016	10	6	5085	CHQ	PFO	CHQ-PFO	61	2857	62546	166	22	340
06/10/2016	2016	10	6	5156	FKB	AGP	FKB-AGP	138	5700	66773	178	92	1190
06/10/2016	2016	10	6	5162	MRS	FEZ	MRS-FEZ	135	6141	68786	175	76	990
06/10/2016	2016	10	6	5222	FEZ	BVA	FEZ-BVA	155	6750	66954	169	57	740
06/10/2016	2016	10	6	5228	SXF	MLA	SXF-MLA	149	6358	67644	178	65	850
06/10/2016	2016	10	6	5278	MAD	TFN	MAD-TFN	145	6050	66664	172	33	430
06/10/2016	2016	10	6	5318	SCQ	MAD	SCQ-MAD	52	2449	63236	170	10	130
06/10/2016	2016	10	6	5331	CRL	BIQ	CRL-BIQ	83	3670	64270	146	35	460
06/10/2016	2016	10	6	5332	BIQ	CRL	BIQ-CRL	85	3464	59372	131	27	350
06/10/2016	2016	10	6	5354	MAD	IBZ	MAD-IBZ	47	2450	65249	179	18	230
06/10/2016	2016	10	6	5446	MAD	MRS	MAD-MRS	76	3310	60388	112	17	220
06/10/2016	2016	10	6	5482	MAD	OPO	MAD-OPO	51	2300	63381	175	46	600
06/10/2016	2016	10	6	5485	OPO	MAD	OPO-MAD	48	2199	64161	180	28	360
06/10/2016	2016	10	6	5677	AGP	PMI	AGP-PMI	83	3370	63254	184	33	430
06/10/2016	2016	10	6	5715	SKG	NRN	SKG-NRN	155	6635	67426	177	64	830
06/10/2016	2016	10	6	5984	BGY	MAD	BGY-MAD	113	4980	66356	174	11	140
06/10/2016	2016	10	6	6028	ATH	MLA	ATH-MLA	89	4460	64886	161	40	520
06/10/2016	2016	10	6	6056	TSF	CRL	TSF-CRL	86	3705	58537	119	16	210
06/10/2016	2016	10	6	6306	SOF	CGN	SOF-CGN	128	5490	65249	165	(null)	(null)
06/10/2016	2016	10	6	6321	VLL	BCN	VLL-BCN	65	2830	64270	179	23	300
06/10/2016	2016	10	6	6336	BHX	SOF	BHX-SOF	167	6635	60914	100	26	340
06/10/2016	2016	10	6	6354	BGY	BCN	BGY-BCN	81	3590	64614	177	28	360
06/10/2016	2016	10	6	6368	BCN	PMI	BCN-PMI	27	1490	60769	155	6	80
06/10/2016	2016	10	6	6395	DUB	BCN	DUB-BCN	127	5400	(null)	169	70	910
06/10/2016	2016	10	6	6415	SOF	PSA	SOF-PSA	105	4300	63090	155	20	260
06/10/2016	2016	10	6	6446	CRL	SKG	CRL-SKG	140	5850	66283	168	92	680
06/10/2016	2016	10	6	6531	MRS	OPO	MRS-OPO	122	5546	67045	177	30	390
06/10/2016	2016	10	6	6542	MRS	STN	MRS-STN	98	4135	63145	162	28	370
06/10/2016	2016	10	6	6601	EMA	PMI	EMA-PMI	127	5550	65376	172	79	1030
06/10/2016	2016	10	6	6602	PMI	EMA	PMI-EMA	150	6721	67335	179	55	720
06/10/2016	2016	10	6	6624	EDI	KRK	EDI-KRK	147	6560	68006	185	59	770
06/10/2016	2016	10	6	6703	IBZ	CIA	IBZ-CIA	90	3740	63399	166	33	430
06/10/2016	2016	10	6	6728	CRL	KRK	CRL-KRK	98	4100	66047	179	123	1210
06/10/2016	2016	10	6	6876	BGY	KRK	BGY-KRK	81	3617	64596	182	10	130
06/10/2016	2016	10	6	6901	GRO	CRL	GRO-CRL	101	4160	61567	138	28	360
06/10/2016	2016	10	6	6936	PSA	SUF	PSA-SUF	65	2750	63272	173	10	130
06/10/2016	2016	10	6	6937	SUF	PSA	SUF-PSA	75	3301	64814	181	16	210
06/10/2016	2016	10	6	7045	AGP	DUB	AGP-DUB	169	7528	68006	170	57	740
06/10/2016	2016	10	6	7103	FCO	BDS	FCO-BDS	46	2340	65249	176	29	370
06/10/2016	2016	10	6	7127	LPA	DUB	LPA-DUB	226	10045	70800	172	67	870
06/10/2016	2016	10	6	7207	PMI	CGN	PMI-CGN	128	5800	67825	184	68	880
06/10/2016	2016	10	6	7209	VLC	IBZ	VLC-IBZ	29	1360	62474	168	11	140
06/10/2016	2016	10	6	7257	MAD	DUB	MAD-DUB	131	5701	66138	172	28	360
